League,Year,PlayerID
427623,2016,359.p.24002
427623,2016,359.p.24003
427623,2016,359.p.24004
427623,2016,359.p.24006
427623,2016,359.p.24007
427623,2016,359.p.24011
427623,2016,359.p.24012
427623,2016,359.p.24013
427623,2016,359.p.24014
427623,2016,359.p.24015
427623,2016,359.p.24017
427623,2016,359.p.24019
427623,2016,359.p.24021
427623,2016,359.p.24023
427623,2016,359.p.24024
427623,2016,359.p.24025
427623,2016,359.p.24026
427623,2016,359.p.24029
427623,2016,359.p.24030
427623,2016,359.p.24035
427623,2016,359.p.24037
427623,2016,359.p.24045
427623,2016,359.p.24046
427623,2016,359.p.24047
427623,2016,359.p.24049
427623,2016,359.p.24050
427623,2016,359.p.24053
427623,2016,359.p.24054
427623,2016,359.p.24056
427623,2016,359.p.24057
427623,2016,359.p.24058
427623,2016,359.p.24060
427623,2016,359.p.24062
427623,2016,359.p.24063
427623,2016,359.p.24066
427623,2016,359.p.24068
427623,2016,359.p.24070
427623,2016,359.p.24075
427623,2016,359.p.24076
427623,2016,359.p.24078
427623,2016,359.p.24079
427623,2016,359.p.24082
427623,2016,359.p.24085
427623,2016,359.p.24089
427623,2016,359.p.24093
427623,2016,359.p.24095
427623,2016,359.p.24098
427623,2016,359.p.24100
427623,2016,359.p.24102
427623,2016,359.p.24106
427623,2016,359.p.24108
427623,2016,359.p.24109
427623,2016,359.p.24112
427623,2016,359.p.24113
427623,2016,359.p.24120
427623,2016,359.p.24121
427623,2016,359.p.24122
427623,2016,359.p.24130
427623,2016,359.p.24133
427623,2016,359.p.24135
427623,2016,359.p.24139
427623,2016,359.p.24140
427623,2016,359.p.24149
427623,2016,359.p.24154
427623,2016,359.p.24157
427623,2016,359.p.24161
427623,2016,359.p.24165
427623,2016,359.p.24169
427623,2016,359.p.24171
427623,2016,359.p.24175
427623,2016,359.p.24182
427623,2016,359.p.24189
427623,2016,359.p.24193
427623,2016,359.p.24198
427623,2016,359.p.24208
427623,2016,359.p.24209
427623,2016,359.p.24213
427623,2016,359.p.24215
427623,2016,359.p.24217
427623,2016,359.p.24219
427623,2016,359.p.24223
427623,2016,359.p.24225
427623,2016,359.p.24227
427623,2016,359.p.24259
427623,2016,359.p.24262
427623,2016,359.p.24272
427623,2016,359.p.24280
427623,2016,359.p.24292
427623,2016,359.p.24294
427623,2016,359.p.24297
427623,2016,359.p.24303
427623,2016,359.p.24311
427623,2016,359.p.24318
427623,2016,359.p.24326
427623,2016,359.p.24336
427623,2016,359.p.24358
427623,2016,359.p.24400
427623,2016,359.p.24405
427623,2016,359.p.24435
427623,2016,359.p.24436
427623,2016,359.p.24451
427623,2016,359.p.24507
427623,2016,359.p.24508
427623,2016,359.p.24553
427623,2016,359.p.24578
427623,2016,359.p.24586
427623,2016,359.p.24590
427623,2016,359.p.24603
427623,2016,359.p.24608
427623,2016,359.p.24665
427623,2016,359.p.24677
427623,2016,359.p.24685
427623,2016,359.p.24735
427623,2016,359.p.24746
427623,2016,359.p.24759
427623,2016,359.p.24760
427623,2016,359.p.24769
427623,2016,359.p.24774
427623,2016,359.p.24775
427623,2016,359.p.24778
427623,2016,359.p.24785
427623,2016,359.p.24788
427623,2016,359.p.24789
427623,2016,359.p.24790
427623,2016,359.p.24791
427623,2016,359.p.24792
427623,2016,359.p.24793
427623,2016,359.p.24794
427623,2016,359.p.24797
427623,2016,359.p.24798
427623,2016,359.p.24799
427623,2016,359.p.24800
427623,2016,359.p.24801
427623,2016,359.p.24803
427623,2016,359.p.24805
427623,2016,359.p.24806
427623,2016,359.p.24807
427623,2016,359.p.24808
427623,2016,359.p.24811
427623,2016,359.p.24814
427623,2016,359.p.24815
427623,2016,359.p.24817
427623,2016,359.p.24818
427623,2016,359.p.24820
427623,2016,359.p.24821
427623,2016,359.p.24822
427623,2016,359.p.24823
427623,2016,359.p.24824
427623,2016,359.p.24826
427623,2016,359.p.24827
427623,2016,359.p.24828
427623,2016,359.p.24829
427623,2016,359.p.24830
427623,2016,359.p.24832
427623,2016,359.p.24834
427623,2016,359.p.24837
427623,2016,359.p.24840
427623,2016,359.p.24843
427623,2016,359.p.24845
427623,2016,359.p.24846
427623,2016,359.p.24847
427623,2016,359.p.24849
427623,2016,359.p.24851
427623,2016,359.p.24852
427623,2016,359.p.24854
427623,2016,359.p.24855
427623,2016,359.p.24856
427623,2016,359.p.24857
427623,2016,359.p.24858
427623,2016,359.p.24860
427623,2016,359.p.24861
427623,2016,359.p.24864
427623,2016,359.p.24866
427623,2016,359.p.24867
427623,2016,359.p.24868
427623,2016,359.p.24869
427623,2016,359.p.24871
427623,2016,359.p.24873
427623,2016,359.p.24876
427623,2016,359.p.24878
427623,2016,359.p.24880
427623,2016,359.p.24881
427623,2016,359.p.24886
427623,2016,359.p.24887
427623,2016,359.p.24889
427623,2016,359.p.24890
427623,2016,359.p.24891
427623,2016,359.p.24892
427623,2016,359.p.24899
427623,2016,359.p.24900
427623,2016,359.p.24901
427623,2016,359.p.24902
427623,2016,359.p.24905
427623,2016,359.p.24908
427623,2016,359.p.24912
427623,2016,359.p.24913
427623,2016,359.p.24915
427623,2016,359.p.24916
427623,2016,359.p.24918
427623,2016,359.p.24923
427623,2016,359.p.24924
427623,2016,359.p.24929
427623,2016,359.p.24930
427623,2016,359.p.24931
427623,2016,359.p.24932
427623,2016,359.p.24936
427623,2016,359.p.24939
427623,2016,359.p.24940
427623,2016,359.p.24941
427623,2016,359.p.24942
427623,2016,359.p.24946
427623,2016,359.p.24949
427623,2016,359.p.24951
427623,2016,359.p.24952
427623,2016,359.p.24954
427623,2016,359.p.24960
427623,2016,359.p.24961
427623,2016,359.p.24963
427623,2016,359.p.24965
427623,2016,359.p.24967
427623,2016,359.p.24968
427623,2016,359.p.24970
427623,2016,359.p.24977
427623,2016,359.p.24982
427623,2016,359.p.24986
427623,2016,359.p.24991
427623,2016,359.p.24998
427623,2016,359.p.25017
427623,2016,359.p.25018
427623,2016,359.p.25020
427623,2016,359.p.25021
427623,2016,359.p.25022
427623,2016,359.p.25029
427623,2016,359.p.25046
427623,2016,359.p.25048
427623,2016,359.p.25077
427623,2016,359.p.25088
427623,2016,359.p.25090
427623,2016,359.p.25091
427623,2016,359.p.25096
427623,2016,359.p.25105
427623,2016,359.p.25106
427623,2016,359.p.25117
427623,2016,359.p.25120
427623,2016,359.p.25147
427623,2016,359.p.25158
427623,2016,359.p.25171
427623,2016,359.p.25178
427623,2016,359.p.25189
427623,2016,359.p.25204
427623,2016,359.p.25223
427623,2016,359.p.25225
427623,2016,359.p.25228
427623,2016,359.p.25234
427623,2016,359.p.25238
427623,2016,359.p.25257
427623,2016,359.p.25275
427623,2016,359.p.25291
427623,2016,359.p.25295
427623,2016,359.p.25312
427623,2016,359.p.25327
427623,2016,359.p.25349
427623,2016,359.p.25358
427623,2016,359.p.25370
427623,2016,359.p.25379
427623,2016,359.p.25401
427623,2016,359.p.25427
427623,2016,359.p.25429
427623,2016,359.p.25471
427623,2016,359.p.25473
427623,2016,359.p.25481
427623,2016,359.p.25483
427623,2016,359.p.25508
427623,2016,359.p.25509
427623,2016,359.p.25510
427623,2016,359.p.25519
427623,2016,359.p.25549
427623,2016,359.p.25593
427623,2016,359.p.25594
427623,2016,359.p.25648
427623,2016,359.p.25650
427623,2016,359.p.25681
427623,2016,359.p.25683
427623,2016,359.p.25688
427623,2016,359.p.25689
427623,2016,359.p.25697
427623,2016,359.p.25703
427623,2016,359.p.25706
427623,2016,359.p.25711
427623,2016,359.p.25712
427623,2016,359.p.25713
427623,2016,359.p.25716
427623,2016,359.p.25717
427623,2016,359.p.25718
427623,2016,359.p.25719
427623,2016,359.p.25720
427623,2016,359.p.25721
427623,2016,359.p.25722
427623,2016,359.p.25723
427623,2016,359.p.25724
427623,2016,359.p.25725
427623,2016,359.p.25726
427623,2016,359.p.25727
427623,2016,359.p.25728
427623,2016,359.p.25729
427623,2016,359.p.25730
427623,2016,359.p.25731
427623,2016,359.p.25732
427623,2016,359.p.25735
427623,2016,359.p.25736
427623,2016,359.p.25738
427623,2016,359.p.25739
427623,2016,359.p.25741
427623,2016,359.p.25743
427623,2016,359.p.25744
427623,2016,359.p.25745
427623,2016,359.p.25746
427623,2016,359.p.25748
427623,2016,359.p.25749
427623,2016,359.p.25753
427623,2016,359.p.25755
427623,2016,359.p.25756
427623,2016,359.p.25757
427623,2016,359.p.25758
427623,2016,359.p.25759
427623,2016,359.p.25760
427623,2016,359.p.25761
427623,2016,359.p.25762
427623,2016,359.p.25763
427623,2016,359.p.25767
427623,2016,359.p.25768
427623,2016,359.p.25769
427623,2016,359.p.25772
427623,2016,359.p.25773
427623,2016,359.p.25774
427623,2016,359.p.25775
427623,2016,359.p.25776
427623,2016,359.p.25777
427623,2016,359.p.25778
427623,2016,359.p.25779
427623,2016,359.p.25782
427623,2016,359.p.25785
427623,2016,359.p.25787
427623,2016,359.p.25790
427623,2016,359.p.25791
427623,2016,359.p.25792
427623,2016,359.p.25793
427623,2016,359.p.25794
427623,2016,359.p.25796
427623,2016,359.p.25797
427623,2016,359.p.25798
427623,2016,359.p.25799
427623,2016,359.p.25802
427623,2016,359.p.25803
427623,2016,359.p.25806
427623,2016,359.p.25807
427623,2016,359.p.25810
427623,2016,359.p.25811
427623,2016,359.p.25812
427623,2016,359.p.25815
427623,2016,359.p.25816
427623,2016,359.p.25819
427623,2016,359.p.25820
427623,2016,359.p.25823
427623,2016,359.p.25824
427623,2016,359.p.25825
427623,2016,359.p.25826
427623,2016,359.p.25828
427623,2016,359.p.25829
427623,2016,359.p.25830
427623,2016,359.p.25831
427623,2016,359.p.25832
427623,2016,359.p.25833
427623,2016,359.p.25834
427623,2016,359.p.25836
427623,2016,359.p.25837
427623,2016,359.p.25838
427623,2016,359.p.25842
427623,2016,359.p.25847
427623,2016,359.p.25848
427623,2016,359.p.25849
427623,2016,359.p.25850
427623,2016,359.p.25852
427623,2016,359.p.25853
427623,2016,359.p.25857
427623,2016,359.p.25864
427623,2016,359.p.25866
427623,2016,359.p.25868
427623,2016,359.p.25871
427623,2016,359.p.25872
427623,2016,359.p.25873
427623,2016,359.p.25874
427623,2016,359.p.25876
427623,2016,359.p.25877
427623,2016,359.p.25879
427623,2016,359.p.25880
427623,2016,359.p.25881
427623,2016,359.p.25882
427623,2016,359.p.25883
427623,2016,359.p.25884
427623,2016,359.p.25885
427623,2016,359.p.25887
427623,2016,359.p.25890
427623,2016,359.p.25891
427623,2016,359.p.25892
427623,2016,359.p.25894
427623,2016,359.p.25896
427623,2016,359.p.25898
427623,2016,359.p.25899
427623,2016,359.p.25901
427623,2016,359.p.25907
427623,2016,359.p.25915
427623,2016,359.p.25920
427623,2016,359.p.25921
427623,2016,359.p.25923
427623,2016,359.p.25933
427623,2016,359.p.25937
427623,2016,359.p.25939
427623,2016,359.p.25940
427623,2016,359.p.25942
427623,2016,359.p.25946
427623,2016,359.p.25947
427623,2016,359.p.25949
427623,2016,359.p.25952
427623,2016,359.p.25955
427623,2016,359.p.25962
427623,2016,359.p.25970
427623,2016,359.p.25976
427623,2016,359.p.25978
427623,2016,359.p.25979
427623,2016,359.p.25980
427623,2016,359.p.25991
427623,2016,359.p.25992
427623,2016,359.p.25994
427623,2016,359.p.26000
427623,2016,359.p.26002
427623,2016,359.p.26004
427623,2016,359.p.26006
427623,2016,359.p.26016
427623,2016,359.p.26024
427623,2016,359.p.26043
427623,2016,359.p.26054
427623,2016,359.p.26060
427623,2016,359.p.26064
427623,2016,359.p.26066
427623,2016,359.p.26079
427623,2016,359.p.26082
427623,2016,359.p.26083
427623,2016,359.p.26085
427623,2016,359.p.26093
427623,2016,359.p.26096
427623,2016,359.p.26108
427623,2016,359.p.26122
427623,2016,359.p.26135
427623,2016,359.p.26153
427623,2016,359.p.26154
427623,2016,359.p.26167
427623,2016,359.p.26168
427623,2016,359.p.26180
427623,2016,359.p.26203
427623,2016,359.p.26205
427623,2016,359.p.26213
427623,2016,359.p.26218
427623,2016,359.p.26222
427623,2016,359.p.26238
427623,2016,359.p.26245
427623,2016,359.p.26251
427623,2016,359.p.26253
427623,2016,359.p.26261
427623,2016,359.p.26262
427623,2016,359.p.26264
427623,2016,359.p.26265
427623,2016,359.p.26266
427623,2016,359.p.26268
427623,2016,359.p.26272
427623,2016,359.p.26273
427623,2016,359.p.26288
427623,2016,359.p.26297
427623,2016,359.p.26300
427623,2016,359.p.26317
427623,2016,359.p.26325
427623,2016,359.p.26339
427623,2016,359.p.26345
427623,2016,359.p.26346
427623,2016,359.p.26347
427623,2016,359.p.26356
427623,2016,359.p.26366
427623,2016,359.p.26370
427623,2016,359.p.26372
427623,2016,359.p.26389
427623,2016,359.p.26399
427623,2016,359.p.26416
427623,2016,359.p.26428
427623,2016,359.p.26432
427623,2016,359.p.26449
427623,2016,359.p.26455
427623,2016,359.p.26456
427623,2016,359.p.26463
427623,2016,359.p.26464
427623,2016,359.p.26475
427623,2016,359.p.26483
427623,2016,359.p.26484
427623,2016,359.p.26488
427623,2016,359.p.26497
427623,2016,359.p.26518
427623,2016,359.p.26534
427623,2016,359.p.26535
427623,2016,359.p.26538
427623,2016,359.p.26547
427623,2016,359.p.26554
427623,2016,359.p.26561
427623,2016,359.p.26571
427623,2016,359.p.26583
427623,2016,359.p.26596
427623,2016,359.p.26601
427623,2016,359.p.26612
427623,2016,359.p.26614
427623,2016,359.p.26617
427623,2016,359.p.26621
427623,2016,359.p.26626
427623,2016,359.p.26628
427623,2016,359.p.26629
427623,2016,359.p.26631
427623,2016,359.p.26632
427623,2016,359.p.26635
427623,2016,359.p.26636
427623,2016,359.p.26637
427623,2016,359.p.26638
427623,2016,359.p.26639
427623,2016,359.p.26640
427623,2016,359.p.26641
427623,2016,359.p.26644
427623,2016,359.p.26645
427623,2016,359.p.26646
427623,2016,359.p.26647
427623,2016,359.p.26648
427623,2016,359.p.26649
427623,2016,359.p.26650
427623,2016,359.p.26651
427623,2016,359.p.26652
427623,2016,359.p.26653
427623,2016,359.p.26655
427623,2016,359.p.26656
427623,2016,359.p.26657
427623,2016,359.p.26658
427623,2016,359.p.26659
427623,2016,359.p.26660
427623,2016,359.p.26661
427623,2016,359.p.26662
427623,2016,359.p.26663
427623,2016,359.p.26664
427623,2016,359.p.26666
427623,2016,359.p.26667
427623,2016,359.p.26668
427623,2016,359.p.26669
427623,2016,359.p.26670
427623,2016,359.p.26671
427623,2016,359.p.26672
427623,2016,359.p.26673
427623,2016,359.p.26674
427623,2016,359.p.26675
427623,2016,359.p.26676
427623,2016,359.p.26677
427623,2016,359.p.26678
427623,2016,359.p.26679
427623,2016,359.p.26680
427623,2016,359.p.26681
427623,2016,359.p.26682
427623,2016,359.p.26683
427623,2016,359.p.26684
427623,2016,359.p.26685
427623,2016,359.p.26686
427623,2016,359.p.26687
427623,2016,359.p.26689
427623,2016,359.p.26690
427623,2016,359.p.26691
427623,2016,359.p.26692
427623,2016,359.p.26693
427623,2016,359.p.26694
427623,2016,359.p.26696
427623,2016,359.p.26697
427623,2016,359.p.26699
427623,2016,359.p.26701
427623,2016,359.p.26702
427623,2016,359.p.26703
427623,2016,359.p.26704
427623,2016,359.p.26705
427623,2016,359.p.26706
427623,2016,359.p.26707
427623,2016,359.p.26708
427623,2016,359.p.26710
427623,2016,359.p.26711
427623,2016,359.p.26713
427623,2016,359.p.26714
427623,2016,359.p.26715
427623,2016,359.p.26716
427623,2016,359.p.26717
427623,2016,359.p.26719
427623,2016,359.p.26720
427623,2016,359.p.26721
427623,2016,359.p.26722
427623,2016,359.p.26723
427623,2016,359.p.26725
427623,2016,359.p.26726
427623,2016,359.p.26727
427623,2016,359.p.26728
427623,2016,359.p.26729
427623,2016,359.p.26733
427623,2016,359.p.26734
427623,2016,359.p.26737
427623,2016,359.p.26738
427623,2016,359.p.26740
427623,2016,359.p.26741
427623,2016,359.p.26742
427623,2016,359.p.26743
427623,2016,359.p.26749
427623,2016,359.p.26750
427623,2016,359.p.26751
427623,2016,359.p.26752
427623,2016,359.p.26753
427623,2016,359.p.26755
427623,2016,359.p.26756
427623,2016,359.p.26758
427623,2016,359.p.26759
427623,2016,359.p.26761
427623,2016,359.p.26762
427623,2016,359.p.26763
427623,2016,359.p.26765
427623,2016,359.p.26766
427623,2016,359.p.26767
427623,2016,359.p.26768
427623,2016,359.p.26769
427623,2016,359.p.26770
427623,2016,359.p.26771
427623,2016,359.p.26772
427623,2016,359.p.26775
427623,2016,359.p.26776
427623,2016,359.p.26777
427623,2016,359.p.26780
427623,2016,359.p.26781
427623,2016,359.p.26782
427623,2016,359.p.26783
427623,2016,359.p.26784
427623,2016,359.p.26787
427623,2016,359.p.26789
427623,2016,359.p.26790
427623,2016,359.p.26792
427623,2016,359.p.26794
427623,2016,359.p.26795
427623,2016,359.p.26800
427623,2016,359.p.26802
427623,2016,359.p.26803
427623,2016,359.p.26804
427623,2016,359.p.26805
427623,2016,359.p.26806
427623,2016,359.p.26807
427623,2016,359.p.26810
427623,2016,359.p.26811
427623,2016,359.p.26812
427623,2016,359.p.26813
427623,2016,359.p.26814
427623,2016,359.p.26816
427623,2016,359.p.26817
427623,2016,359.p.26820
427623,2016,359.p.26821
427623,2016,359.p.26822
427623,2016,359.p.26823
427623,2016,359.p.26824
427623,2016,359.p.26828
427623,2016,359.p.26829
427623,2016,359.p.26830
427623,2016,359.p.26831
427623,2016,359.p.26832
427623,2016,359.p.26833
427623,2016,359.p.26834
427623,2016,359.p.26836
427623,2016,359.p.26838
427623,2016,359.p.26839
427623,2016,359.p.26840
427623,2016,359.p.26841
427623,2016,359.p.26844
427623,2016,359.p.26845
427623,2016,359.p.26846
427623,2016,359.p.26853
427623,2016,359.p.26854
427623,2016,359.p.26855
427623,2016,359.p.26856
427623,2016,359.p.26857
427623,2016,359.p.26859
427623,2016,359.p.26860
427623,2016,359.p.26862
427623,2016,359.p.26866
427623,2016,359.p.26868
427623,2016,359.p.26871
427623,2016,359.p.26872
427623,2016,359.p.26873
427623,2016,359.p.26875
427623,2016,359.p.26877
427623,2016,359.p.26878
427623,2016,359.p.26887
427623,2016,359.p.26897
427623,2016,359.p.26917
427623,2016,359.p.26922
427623,2016,359.p.26927
427623,2016,359.p.26939
427623,2016,359.p.26940
427623,2016,359.p.26949
427623,2016,359.p.26950
427623,2016,359.p.26956
427623,2016,359.p.26960
427623,2016,359.p.26962
427623,2016,359.p.26972
427623,2016,359.p.26975
427623,2016,359.p.26978
427623,2016,359.p.26979
427623,2016,359.p.26989
427623,2016,359.p.26991
427623,2016,359.p.26995
427623,2016,359.p.27000
427623,2016,359.p.27002
427623,2016,359.p.27007
427623,2016,359.p.27010
427623,2016,359.p.27011
427623,2016,359.p.27030
427623,2016,359.p.27040
427623,2016,359.p.27041
427623,2016,359.p.27050
427623,2016,359.p.27055
427623,2016,359.p.27056
427623,2016,359.p.27057
427623,2016,359.p.27065
427623,2016,359.p.27074
